album_id,album_title,artist_name,album_date_released,album_tracks,album_listens,album_favorites,album_comments
10465,Practice Tape,Smooch,5/13/1992,13,2052,0,0
10470,Fantastic Planet,Silver Process,11/23/2011,1,6756,0,0
10471,Corty Meets...,Corty,11/24/2011,11,10970,2,0
10474,Ernest,Volfoniq,11/23/2011,11,19868,4,2
10476,Pictures On The Wall,Lab Coast,,5,5854,0,0
10477,No Escape/Lucidity,Trace Figures,,3,3657,0,0
10479,la serena del Señor pelugre,Maxi Prietto,,1,1056,1,0
10480,Five episodes from Le garage hermetique,Di Bos,11/28/2011,5,24636,0,0
10481,Mystery Speaker Trips,Sound Confirmer,,2,303,0,0
10482,Classwar Karaoke - 0016 Survey,Classwar Karaoke,11/30/2011,58,14329,1,3
10483,I,The Worthless Recluses,6/01/2006,4,11669,0,0
10484,Egress,Podington Bear,,11,128565,13,3
10485,Bob Ostertag - 'Say No More' Volume 1,Classwar Karaoke,11/30/2011,2,593,0,0
10488,Eyes Handcuffed EP,Min-Y-Llan,11/28/2011,11,9045,1,0
10489,Unicorn dream,uiutna,,8,4222,1,0
10490,Bonus Beat Blast 2011,dublab,12/01/2011,74,808021,10,0
10491,"Live at WFMU on Diane's Kamikaze Fun Machine November 22, 2011",The Might Could,11/22/2011,7,4018,0,0
10492,"Live at WFMU on Irene Trudel's Show November 28, 2011",Misty Roses,11/28/2011,5,4450,0,0
10498,La Mémé,Crank sturgeon & Oso El roTo,,3,2610,0,0
10499,Soundtrack For A Game Of Chess [LCL10],Karpov Not Kasparov,11/24/2011,13,8989,1,0
105,III: Metamorpus,Black Pus,6/01/2006,0,801,1,0
10500,Bad Panda #109,Beat Culture,11/28/2011,1,105913,6,0
10501,"Live at WFMU on Beastin' the Airwaves with Keili October 1, 2011",Deaf Wish,10/09/2011,7,2048,0,0
10502,"Live at WFMU on Brian Turner's Show on November 29, 2011",Wooden Shjips,11/29/2011,4,5543,5,0
10503,"Live at WFMU on Brian Turner's Show on November 15, 2011",Daniel Menche,11/15/2011,1,454,0,1
10504,King Conversion,Lougow,,2,391,0,0
10505,"Live at WFMU on Brian Turner's Show on November 15, 2011",Chop Shop,11/15/2011,1,437,0,0
10506,soloVIOLA,John King,,1,2265,0,0
10507,Kosmos Prelude,John King,,1,590,0,0
10508,Duelocity Live,John King,,1,797,0,0
10509,"Live at WFMU on Brian Turner's Show on November 22, 2011","C. Spencer Yeh, Nate Wooley, and Ryan Sawyer",11/22/2011,4,3830,0,0
10510,November 2011,Clinical Archives Mix,12/01/2011,5,9343,1,0
10511,Favorites 03: Daniel Strange,Benji Cossa,12/06/2011,13,2942,0,0
10514,Detonate,Stickfigure,12/01/2011,7,50695,1,1
10515,S/T,Jack Ruby,11/01/2011,1,15201,0,0
10516,New Album,Tracky Birthday,12/01/2011,15,13560,0,0
10517,This is thunder strike,Manueljgrotesque,,10,6073,0,0
10518,Selected C-Sides,Curha,2/07/2012,3,32377,0,0
1052,Live at WFMU on Stork's Show on 11/1/1997,Bardo Pond,11/01/1997,7,8534,0,0
10523,Lumen tähden,Kuupuu,7/01/2009,27,7450,4,1
10525,THE ANANAS,The Ananas,,11,23046,0,1
10526,"Start Dencing Dad, Start Dencing",Caught Ship,8/21/2010,8,4730,0,0
10527,Let's Get Bloody,State Shirt,,10,12164,2,1
10528,Bleak Metal,New Weird Australia,6/09/2011,15,12171,3,0
10529,"Live at Cafe OTO, 13 January 2011",Shabaka Hutchings / Tony Marsh / Guillaume Viltard Trio with Sebastien Coste,,1,482,0,0
10530,Narcoleptic Insomniac,Asthmatic Astronaut,,8,13129,1,1
10531,Sí San José,Sí San José,12/05/2011,18,9165,0,0
10533,netBloc Vol. 35: Occupy Music,netBloc Artists,11/29/2011,20,28141,3,1
10534,Spring High Spiritual Spree Spray Ray,Kuupuu,7/01/2010,6,4729,1,0
10535,Attila,Short Hand,,18,21767,3,0
10536,NO (Midi Version) + midi file & vocal track,Skeletons,11/19/2011,3,7265,0,0
10538,Live At Grub,Senyawa,6/05/2011,11,4577,0,1
10547,Live from the Banana Stand,The Woolen Men,10/25/2011,3,6151,0,0
10549,Darmstadt Essential Repertoire: 12/3/2010,S.E.M. Ensemble,,1,9646,0,0
10550,Live at ISSUE 2/5/11,Charles Gayle,,1,4007,0,0
10551,"Live at ISSUE Project Room, 5/26/11",Jooklo Duo,,2,5154,0,0
10552,Do not write here,Ending Satellites,1/11/2011,2,3249,0,0
10553,A devasted place where we can dance,Ending Satellites,3/15/2011,2,2331,0,0
10554,We all are strangers in our own lives,Ending Satellites,5/15/2011,2,1707,0,0
10555,No hope in codes | No code in hopes,Ending Satellites,7/30/2011,3,3142,2,0
10556,The long & quiet flight of the pelican,Ending Satellites,11/30/2011,3,8974,2,0
10559,Live at ISSUE 5/5/2011,Starlicker,,3,28122,2,1
10560,Live on WFMU with Brian Turner December 6 2011,Mueran Humanos,12/06/2011,7,2479,0,0
10561,Live at ISSUE 9/20/11,John Butcher & Thomas Lehn,,2,2512,0,0
10562,Decade in Exile,Decade in Exile,,5,9948,2,1
10563,A Blameless Land,Kevin Bryce,,7,22074,2,0
10565,The existence of the light,Sol Rezza,,4,7848,3,0
10567,Live on WFMU on Beastin' the Airwaves with Keili December 4 2011,Gringo Star,12/04/2011,11,27735,0,0
10569,Urgency Renewal,Chuck Bettis,12/09/2011,20,4108,0,0
10570,Pins,Blake Freele,10/06/2010,4,298,1,0
10571,Doubleganger,Dead Gum,12/09/2011,10,4252,0,0
10572,Volume Five,New Weird Australia,3/06/2010,16,6260,0,0
10573,Volume Six,New Weird Australia,6/07/2010,14,2170,0,0
10574,JOY,Souvenir Driver,10/08/2011,14,6131,1,2
10575,Idios Kosmos,theAudiologist,12/10/2011,13,27277,4,0
10576,Vox,New Weird Australia,9/19/2011,17,8065,2,0
10577,New Age EP,No Zu,,5,4085,0,0
10578,"""Dos Locos""",The Yes Sirs,6/06/2006,3,2206,0,0
10579,A Network of Lines that Intersect,Ascetic,12/12/2011,8,2463,0,0
10580,Live at WFMU on Terre T's Show Nov 26th 2011,The Cynics,11/26/2011,9,3314,0,0
10581,"Live on WFMU's Cherry Blossom Clinic, Dec 3rd 2011",Barrence Whitfield and The Savages,,8,29738,4,0
10582,"Live at WFMU on Terre T's Cherry Blossom Clinic, Dec 3rd 2011",Cruddy,12/03/2011,12,3344,0,0
10583,"Live at WFMU on Transpacific Sound Paradise, Dec 3rd 2011",Sol Okarina,12/03/2011,14,30083,1,0
10584,Live at WFMU on Terre T's Cherry Blossom Clinic,Barreracudas,11/12/2011,8,10463,0,0
10585,Raw Music International: Kisumu Mixtape,RawMusicINTL,11/11/2011,18,96695,7,0
10592,Distorted Thoughts,Krowne,,31,5386,2,0
10593,Fuldatax,Ralp,12/05/2011,8,18005,1,0
10594,Live at WFMU on Dark Night of the Soul with Julie Samhain 2011,Black Fortress of Opium,11/01/2011,9,8673,2,0
10595,"Live at WFMU on Dark Night of the Soul with Julie November 29, 2011",Lydia Ainsworth,11/29/2011,6,1798,0,0
10596,"Live at WFMU on Three Chord Monte with Joe Belock December 1, 2011",King Louie's Missing Monuments,12/01/2011,6,5490,0,0
10597,MASTERBEAST VOLUME 1,Radioactive Sparrow & Brown Torpedo,12/14/2011,16,1280,1,0
10599,Extraordinary Renditions,Acid Police Noise Ensemble,12/13/2011,21,2189,0,0
106,I,Black Pus,1/01/2005,0,767,1,0
10601,at 110 Livingston (with Michelle Boulé),Okkyung Lee,,2,4343,2,0
10602,Live at ISSUE 6/29/11,David Borden,,1,7128,0,0
10604,Live at ISSUE 2/5/11,Acid Birds,,1,14837,0,0
10605,Trouble With Ghosts (Revised Version),Phantom Payn,3/01/1993,3,337,0,0
10606,"Vol. 1 ""Dig the Squares - They're Ugly""",Phantom Payn,12/01/1991,1,1047,0,0
10607,Phantom Payn Daze,Phantom Payn,12/01/2010,1,1805,0,0
10608,Live at WFMU with Liz Berg September 12 2011,Noveller,9/12/2011,6,21474,7,1
10609,Live on the Three Chord Monte with Joe Belock on WFMU November 17 2011,Live Ones,11/17/2011,8,2785,0,0
10610,Live at WFMU with Irene Trudel December 12 2011,Melaena Cadiz,12/12/2011,10,6374,0,0
10611,Live on the Cherry Blossom Clinic with Terre T on WFMU October 8 2011,Peter Case,10/08/2011,6,28284,1,0
10612,Live on Beastin' the Airwaves with Keili on WFMU October 23 2011,Shark?,10/23/2011,9,35314,0,1
10615,Live at The Red Rattler 2010,Stitched Vision,12/03/2010,1,462,0,0
10616,Live at The Red Rattler 2010,Ambrose Chapel,,1,305,0,0
10617,Live at FBi Social 2011,Forenzics,6/16/2011,1,291,1,0
10618,Live at The Excelsior 2011,Axxonn,,1,543,1,0
10619,Live at The Excelsior 2011,Scattered Order,12/18/2011,1,266,0,0
10620,"""...Through The Cracks"" Mix Vol. 1",The Yes Sirs,,4,1772,1,0
10625,"""...Through The Cracks"" Mix Vol. 1",Secret Dick,,1,1190,0,0
10629,Alliance Of Concerned Men,Suppression,,2,1186,2,0
10635,Sinfonia di Violoncello e AM Radio,Joe Merolla,11/22/2011,2,14671,0,0
10643,XL,Act,,18,1513,1,0
10644,Muzact,Act,,3,991,0,0
10645,Live on New Shit,Aim Low,12/19/2011,2,2463,0,0
10646,The 8bits of Christmas,The 8bitpeoples,12/24/2003,8,39779,7,5
10647,With The Unknown Orchestra (1907),Edison Concert Band,,1,15378,1,0
10648,Holiday Music Selections,United States Marine Band,,3,63673,2,0
10649,live @ open sound 12/17/11,Hell Hoarse,12/17/2011,1,397,0,0
10650,Greatest Shits,Régis Turner,,23,35807,1,0
10652,Holiday Selections from www.cylinder.de,The Cylinder Archive,,7,75139,0,1
10653,"Maya Solovéy, I:II",Maya Solovéy,9/15/2011,12,38007,3,0
10654,Wild & You,My Bubba & Mi,10/07/2011,5,90180,24,1
10656,Free! Music! Sampler - FreeMixter,Jose Travieso,10/01/2011,1,32329,3,0
10659,"Live at WFMU on The Cherry Blossom Clinic with Terre T December 10, 2011",Happy Refugees,12/10/2011,9,4657,0,0
10660,Flourish,Discount Fireworks,12/31/2011,23,3229,3,0
10661,Six,Blue Ducks,,5,122579,8,2
10662,"Live at WFMU on The Long Rally with Scott McDowell December 16, 2011",Cian Nugent,12/16/2011,4,64645,3,1
10663,Grande,Discount Fireworks,12/20/2011,5,11851,9,0
10664,"Live at WFMU on Beastin' the Airwaves with Keili! October 30, 2011",EULA,10/30/2011,7,19919,1,0
10668,Experiments in Punk Pedagogy / Live at The New School,Prof. Rapps' Punk & Noise Class,12/13/2011,9,5683,0,0
10669,Voilà,Les Oreilles,12/20/2011,1,13868,0,0
10670,Nighty Night,8in8,,1,64492,0,0
10674,Eggy EP,Trailblazer,,3,17695,0,0
10681,Volume 2,Krebs,,11,26651,0,0
10682,Midnight Signal,Telegraphy,12/17/2011,1,1554,0,0
10695,yepa,reed blue & exteenager,,4,39666,2,0
10696,Christmas Carols And Songs,IKOS David Clifton with the choirs of Peterborough Cathedral,11/11/2002,14,111973,9,1
10697,Christmas EP,Rue Royale,,3,30161,8,0
10698,Merry Christmas Darling,Ann Alee,11/27/2011,1,13475,0,1
10699,Christmas Candy from The Netherlands,coverclub.nl,12/11/2009,9,61775,1,0
107,4: All Aboard the Magic Pus,Black Pus,3/01/2008,0,2972,1,1
1070,Live at WFMU on Liz Berg's Show on 6/25/2007,Blanketship,6/25/2007,1,708,0,0
10700,An Album for Christ,R.Tists for Christmas,12/25/2009,3,39223,1,1
10701,Chinstrap Christmas Party,"Ergo Phizmiz, Oblivian Substanshall, Elvis Herod, The Superfools",,6,22138,2,0
10703,Album Title,EeL,,1,27109,2,0
10704,Povratak u realno,Ljudske Potrebe,12/13/2011,9,8794,0,0
10705,Build Ruins,Forenzics,6/09/2011,6,8187,1,2
10706,Anomie,Tantrums,,4,1299,0,0
10707,"Processed Harp Works, Volume 1",Kris Keogh,,11,4430,0,0
10708,selected tracks by Bacalao (2011),Bacalao,,5,8621,0,0
10709,Sonic Sigils,Chuck Bettis,11/01/2004,3,1316,0,0
10710,Skull Puddle,Hell Hoarse,2/01/2010,4,835,0,0
10711,Lost In A Dark Aquarium,Paneye,11/01/2010,27,74289,4,0
10712,Nippon,Spartak,,1,22995,0,0
10713,Broadcast One,New Weird Australia,,7,35974,0,0
10714,Broadcast Two,New Weird Australia,,12,16379,0,0
10715,Survival In Infinity,Trance And The Arcade,4/01/2000,5,3770,0,0
10716,Community Of Commotion,Chuck Bettis,6/09/2004,3,10997,1,0
10717,Harmonic Architecture,Trance And The Arcade,2/14/1998,4,5823,0,0
10720,WHNZ:35:KYOSK,Przewalski's Horses,12/27/2011,4,4631,0,0
10721,WWIII,WWIII,6/15/2005,3,32929,0,2
10723,litterature,PEÜR,,2,585,0,0
10724,WHNZ:34:HSP,Hi-Asobi,12/28/2011,2,10610,1,0
10727,In The Graveyaard EP,Prescription Pills,6/01/2011,4,5841,0,0
10730,"Football 10"" (sampler)",Alligator Indian,,3,7417,0,0
10731,Radical Graves,Alligator Indian,10/31/2011,3,1708,0,0
10732,Viles,Jealousy,7/12/2011,11,4260,1,0
10735,Floating Weeds,The Golden Hours,,3,4929,0,0
10737,Criminal b/w Castle Of Nothing,Rollin Hunt,3/29/2011,3,1226,0,0
10738,December 2011,Clinical Archives Mix,12/29/2011,5,3190,1,0
10739,Gut Reaction b/w Mallard,Trailblazer,10/04/2010,2,529,0,0
1074,Live at WFMU on Pat Duncan's Show on 11/13/2008,The Boardlords,11/13/2008,17,2797,0,0
10740,Clean Your Clock,John Bellows,3/15/2010,13,5450,0,0
10741,Los,jonas the plugexpert,,14,18259,0,0
10743,Arab Justice,Elvis Herod,,14,7186,0,0
10744,Orson Welles' Dinner,Elvis Herod,,5,1525,0,0
10750,FrostWire Creative Commons Mixtape 2 Side A,FrostClick,12/31/2011,19,32838,4,0
10751,The Hair Of The Night,The Woolen Men,,5,6716,0,1
10752,"FUN Go! America! Celebrates New Jersey, on My Castle of Quiet, 12.18.2011",FUN,,2,1767,0,0
10755,Tears of Joy,The Carrier Wave,12/29/2011,16,47767,1,0
10757,What Comes Before the Word??,Laura Warholic,11/16/2011,6,922,0,0
10758,Split with Kruzenshtern I Parohod,Vialka,10/01/2006,5,762,3,0
10759,La Poursuite de l'Excellence,Vialka,2/01/2011,9,2015,3,0
10760,"Don't Happy, Be Worry",NNY,6/01/2000,14,3773,0,0
10761,Free Software Song,Jono Bacon,6/15/2012,2,12895,0,0
10762,FrostWire Creative Commons Mixtape 2 Side B,FrostClick,12/31/2011,12,68076,11,1
10763,Instagr/am/bient: 25 Sonic Postcards,disquiet.com,12/28/2011,25,45713,7,4
10767,COMPILADO 003,ESTÁNDAR,,10,6063,0,0
10769,"Live at WFMU on Beastin the Airwaves with Keili, Dec 11th, 2011",Harpoon Forever,12/11/2011,8,2157,1,1
10770,Contraflow,Let Me Crazy,3/08/2011,13,3184,0,0
10771,beko_00,Ela Orleans,11/14/2011,3,673,0,0
10772,Have Hear,Archipelago,1/01/2010,11,2912,1,1
10773,beko_hartzine,BEKO Digital Singles Label,10/24/2011,21,9270,0,0
10774,Buzz.RO! 2011 [LCL11],Local Records,12/20/2011,14,40336,2,0
10775,No Sale!,Keshco,4/16/2011,2,2760,2,0
10777,R I P Please Bob,Plushgoolash,1/07/2012,1,1018,1,0
10779,ambient works_vol.01,reed blue,1/07/2012,3,77337,0,0
10780,AAA,Textile Trio,12/10/2011,1,717,0,0
10784,Freep,Michael Valentine West / Dissolved / Mitoma,,9,3042,2,0
10785,EP,Boyscout Discovery,1/05/2012,6,1947,1,0
10786,Symphony of Souls,Jason Kao Hwang's Spontaneous River,,1,2451,0,0
10787,Live at ISSUE Project Room,Jonathan Kane's February,,2,795,1,0
10788,beko_grrrizzly,BEKO Digital Singles Label,9/05/2011,13,6538,0,0
10789,Live Series Vol.2,Flat Forme,1/01/2010,4,3292,0,0
10790,Burnt Out Receptacles,Suppression,,6,4305,0,0
10793,Kung Flu,23ID,1/18/2012,5,1929,0,0
10794,LIve in Bridport,Oblivian Substanshall,1/10/2012,2,261,0,0
10795,Whispers in my mind,Man Bites Dog,,1,3283,0,0
10796,Safe and Sound EP,Man Bites Dog,,4,19085,2,6
10798,Despite The Cloak,Songs Of Norway,1/01/2004,3,1104,0,0
10799,"Angela, David & The Great Neopolitan Road Issue",Guignol,,3,1001,0,0
108,Green Collection,Blah Blah Blah,9/01/2007,0,2060,1,0
1080,Live at WFMU on Irene Trudel's Show on 3/13/2006,Billy Bragg,3/13/2006,7,9110,0,0
10800,Wizards In Space,Wizards Of Oi,,6,1286,0,0
10801,Favorite Sprout Sessions of 2011,dublab,,11,16673,0,0
10802,"Live at WFMU on Beastin the Airwaves with Keili, Jan 1st, 2012",Liquor Store,1/01/2012,11,1509,0,0
10803,"Live at WFMU on Beastin the Airwaves with Keili, Jan 1st, 2012",Regal Degal,1/01/2012,7,2688,0,0
10804,"Live at WFMU on Pseu's Thing With A Hook, Dec 23rd, 2011",Mike Viola,12/23/2011,13,4853,0,0
10805,Five Hundred Boy Piano,Volcano the Bear,,3,4120,1,0
10806,Amidst The Noise And Twigs,Volcano the Bear,1/10/2012,3,2672,2,0
10807,Hotbites Live At The Nightlight,Volcano the Bear,,3,2810,1,0
10809,Town of Two Houses,Blear Moon,11/30/2011,6,53836,9,0
10810,God of Decay,Stuart Chalmers,11/07/2010,2,172,0,0
10811,"Live at WFMU on Dark Night of the Soul with Julie January 3, 2012",Void Vision,1/03/2012,6,2983,0,0
10812,Jour de neige - Sniezny dzien,TRONSLARD & PANTREL,,6,326,0,0
10814,Rhythms Of Life,Jared C. Balogh,1/10/2012,11,42712,0,0
10815,Les vieilleries sonores - Vol.1,Monsieur Tympan,,11,1661,0,0
10817,skarabee/tusK split,tusK,1/03/2011,1,679,0,0
10818,Skarabee/tusK split,Skarabee,1/03/2011,1,308,0,0
10819,Les vieilleries sonores - Vol.2,Monsieur Tympan,,12,625,0,0
10820,"""Trainwreck"" Luciano",Glass Boy,1/11/2012,13,3449,1,0
10822,Bach Organ Works: Trio Sonatas,James Kibbie,1/11/2012,18,3246,1,0
10823,Bach Organ Works: Preludes and Fugues,James Kibbie,1/11/2012,33,11756,3,0
10824,"Bach Organ Works: Fantasias and Fugues, Toccatas and Fugues",James Kibbie,1/11/2012,13,5305,2,0
10825,Bach Organ Works: Other Free Works,James Kibbie,,28,5835,2,0
10826,Bach Organ Works: Concerti,James Kibbie,1/11/2012,14,2369,1,0
10827,Bach Organ Works: Orgelbüchlein,James Kibbie,1/11/2012,46,6052,2,0
10828,Bach Organ Works: Schübler Chorales,James Kibbie,1/11/2012,6,724,1,0
10829,Bach Organ Works: Leipzig Chorales,James Kibbie,1/01/2010,17,1924,1,0
10830,Bach Organ Works: Clavierübung III,James Kibbie,1/01/2010,27,4954,2,0
10831,Bach Organ Works: Individual Chorale Preludes,James Kibbie,1/01/2010,63,9527,2,0
10832,Bach Organ Works: Individual Chorale Preludes (anh.),James Kibbie,1/11/2012,4,506,1,0
10833,The Inhazer Decline,Volcano the Bear,,3,337,1,0
10834,The One Burned Ma,Volcano the Bear,,8,707,1,0
10835,Delirio sin esperanza EP,Hawaii en Marte,,8,5456,0,0
10836,Egg And Two Books,Volcano the Bear,,3,583,1,0
10837,Catonapotato,Volcano the Bear,,3,543,1,0
10839,The Parallel,Mild Maynyrd,,15,13820,0,0
10840,Bach Organ Works: Chorale Variations,James Kibbie,1/01/2010,11,4489,2,1
10841,Bach Organ Works: Neumeister Chorales,James Kibbie,1/01/2010,34,12491,2,0
10842,Bach Organ Works: Rudorff Chorales,James Kibbie,1/01/2010,5,6429,1,0
10846,Katrina Ballads,Ted Hearne,,1,4436,0,0
10847,Luanqibazao,Dublin Duck Dispensary,9/27/2008,13,10201,0,0
10848,acupofteaandasliceofcake,Dublin Duck Dispensary,4/07/2008,10,2596,0,0
10849,Recursive Artifact II​:​Nomadic Summer 2010 edition,Onyx Ashanti,7/30/2010,5,4086,1,0
10851,Cartesian Reunion Memorial Orchestra,Lloyd Rodgers,1/01/1988,14,45545,5,1
10852,Cartesian Reunion Memorial Orchestra: Violin Machine,Lloyd Rodgers,1/13/1987,3,23005,1,1
10853,Cartesian Reunion Memorial Orchestra: the little prince-a ballet in two acts,Lloyd Rodgers,9/07/1987,9,66563,5,1
10854,The Lloyd Rodgers Group: 13,Lloyd Rodgers,1/12/2002,13,29786,1,1
10855,Elementals,mysterybear,10/08/2009,4,3435,0,0
10856,When By Now (red dye n05),Jukka-Pekka Kervinen,1/01/2010,4,764,0,0
10857,Species,Telegraphy,1/13/2012,4,997,1,0
10858,Live Series Vol.1,20000 Punks,1/01/2010,4,2858,0,0
10859,s/t,Sida,1/01/2010,6,4356,0,1
10860,"God Damn, I Hate The Blues",Amen Dunes,,1,5463,3,0
10861,"God Damn, I Hate The Blues",Ignatz,,1,3664,0,0
10862,Live Series Vol.3,Opéra Mort,1/01/2010,2,2439,0,0
10863,Are You Ready?,Houdini Roadshow,,6,4025,1,0
10864,Live Series Vol.4,Vom Grill,1/01/2010,3,840,0,0
10867,Des Chiens En Guise De Bras,Fusiller,1/01/2010,2,1748,1,0
10868,Tone,Reed Refucher,1/15/2012,10,3344,0,0
10870,La Veille,Hess,1/01/2010,8,11035,0,0
10871,Acid Stasi House,Noise to Silence,1/15/2012,10,4768,0,0
10872,Lights Unfold,Beme Seed,,9,2663,1,0
10873,Purify,Beme Seed,,9,2232,1,0
10874,2,Benjamin Jackson,1/16/2012,6,3790,0,0
10875,Fan Fair,Baiyu,,5,6080,0,0
10876,The Story So Far...[2007-2011],Radio Scotvoid,2/29/2012,25,6143,1,2
10878,Meeting Blood Sentinels b/w Snowblind + Mars Compound,Tusk Lord,,3,2753,0,0
10879,7 billion passengers | Only one flight,Ending Satellites,1/13/2012,14,30057,3,0
10880,My bootleg,laura mura & the Seven Dwarves,1/16/2012,40,3845,1,0
10883,clarifications of the concept of object,tomas gris,1/18/2012,2,760,0,0
10884,Grenadilla Splinters,Exhaust,12/01/2011,8,2190,1,0
10886,Shattered Wig 10/3/03,the Dorkestra,1/03/2003,2,889,0,0
10887,DCAC 9/24/03,the Dorkestra,9/24/2003,2,199,0,0
10888,Expected Value,Jukka-Pekka Kervinen,1/01/2011,3,4320,1,0
10889,fluctuation,Jukka-Pekka Kervinen,1/01/2008,3,655,0,0
10892,Wasteland Vol. 1,Period,6/01/2011,1,242,0,0
10894,"Twin Guns: Live at WFMU on Three Chord Monte with Joe Belock, Jan 17th, 2012",Twin Guns,1/17/2012,9,17404,0,0
10895,Honky Tonk Medusa,Donovan Quinn,2/14/2012,1,566,0,0
10896,Age of Energy,Chicago Underground Duo,3/13/2012,1,3147,1,1
10897,Streets,Charles Gayle Trio,2/14/2012,1,1173,0,0
10898,Broadcast Three,New Weird Australia,1/18/2012,12,4037,1,0
10899,Wasteland Vol. 2,Period,5/14/2011,1,130,0,0
109,Stripey Collection,Blah Blah Blah,4/06/1982,0,3439,1,0
1090,It'll TakeA Nation Of Cosloys To Hold Us Back,Bunnybrains,9/22/1996,16,1561,0,0
10900,Wasteland Vol. 3,Period,10/26/2011,1,83,0,0
10901,забрава,TRONSLARD & PANTREL,1/01/2012,6,667,0,0
10902,w/ C.Spencer Yeh & Mike Pride,Brown Wing Overdrive,1/18/2012,1,368,0,0
10903,live at the Stone 1/20/12,Twig Harper,1/20/2012,2,698,0,0
10904,live @ Tonic 7/26/05,Mudang Rouge,7/26/2005,3,611,0,0
10906,Asimov (music inspired by the writings of),Lee Rosevere,1/27/2012,10,312316,12,0
10907,w/ Domestic Tar Petal,Trance And The Arcade,2/03/2002,1,582,0,0
10910,21 Of The Peach Tree's Best Tracks,The Peach Tree,2/14/2012,22,61084,2,0
10911,msg rcvd,Neptune,3/13/2012,1,610,0,0
10912,Boy's CO.,Fine Steps,1/01/2012,1,1718,0,0
10913,Uncertain Gravity,Mr. & Mrs. Smith,,10,5693,1,0
10915,A Grounded Mound/ Widespread Telepathy,Phemale,,12,6816,0,0
10916,Crutches,Fine Steps,7/01/2011,1,1269,0,0
10917,Muff On Both Sides,Fine Steps,2/24/2011,1,1780,0,0
10918,"Live at WFMU on Three Chord Monte with Joe Belock, Jan 24th, 2012",The Siberians,1/24/2012,10,1798,1,0
10919,Grass Hop,Broke For Free,,7,112195,14,1
10921,"Live at WFMU on Marty McSorley's Show, Jan. 24th, 2012",The Immaculates,1/24/2012,9,3718,0,0
